Start,1
"[-8, 7, 9, 16]",⯷
"[-4, -1, 4, 11]",⯸
"[16, 28, 31]",⯹
"[14, 26, 29, 33, 35]",⯺
"[11, 23, 26, 31, 38, 40]",⯻
"[11, 23, 26, 31, 40]",⯼
"[12, 24, 28, 31, 35, 36]",⯽
"[9, 21, 24, 29, 40, 41]",⯾
"[11, 23, 26, 31, 36]",⯿
"[11, 31, 36]",Ⰰ
"[5, 17, 23, 29, 36]",Ⰱ
"[23, 26, 31, 36]",Ⰲ
"[-3, 0, 9, 14]",Ⰳ
"[0, 12, 19, 33, 36]",Ⰴ
"[0, 12, 24, 35, 38]",Ⰵ
"[2, 14, 33, 36]",Ⰶ
"[0, 4, 19, 21]",Ⰷ
"[7, 9, 11, 14]",Ⰸ
"[5, 7, 13, 16]",Ⰹ
"[-7, 9, 14, 21]",Ⰺ
"[2, 7, 9]",Ⰻ
"[0, 12, 19, 26, 30]",Ⰼ
"[0, 12, 19, 24, 26, 28, 30]",Ⰽ
"[0, 12, 16, 21, 23, 24, 26]",Ⰾ
"[-8, 4, 12, 19, 28, 31]",Ⰿ
"[-7, -5, 5, 7, 12, 19, 21, 28, 29]",Ⱀ
"[0, 12, 16, 23, 24, 26, 28]",Ⱁ
"[2, 14, 19, 21, 23, 24]",Ⱂ
"[-8, -7, 4, 5, 12, 21, 29]",Ⱃ
"[-8, -7, 4, 5, 12, 19, 21, 29, 31]",Ⱄ
"[-5, 5, 7, 12, 19, 21, 28, 29]",Ⱅ
"[-9, 3, 8, 12]",Ⱆ
"[2, 5, 8, 17]",Ⱇ
"[3, 8, 10]",Ⱈ
"[-2, 3, 7, 10]",Ⱉ
"[-5, 0, 3, 7]",Ⱊ
"[-7, 5, 13, 19, 21]",Ⱋ
"[-10, 2, 9, 11, 21, 29]",Ⱌ
"[-5, 7, 16, 21, 25]",Ⱍ
"[-7, 5, 12, 21, 27]",Ⱎ
"[-7, 5, 9, 24, 27]",Ⱏ
"[-7, 5, 11, 23, 27]",Ⱐ
"[0, 12, 18, 28, 33]",Ⱑ
"[0, 12, 18, 26, 35]",Ⱒ
"[-8, 4, 11, 13, 19, 28]",Ⱓ
"[0, 4, 7, 19, 31]",Ⱔ
"[-7, 5, 9, 16, 21, 28]",Ⱕ
"[-7, 0, 7, 11, 19, 23]",Ⱖ
"[-8, 0, 7, 19, 31]",Ⱗ
"[-3, 0, 4, 12, 16, 24]",Ⱘ
"[-3, 0, 4, 16, 28]",Ⱙ
"[-10, 0, 6, 16, 18, 28]",Ⱚ
"[-10, 0, 6, 14, 18, 26]",Ⱛ
"[-10, 0, 6, 12, 18, 24]",Ⱜ
"[-10, -3, 6, 14, 18, 26]",Ⱝ
"[-8, 0, 10, 19, 22, 31]",Ⱞ
"[-7, 0, 9, 17, 21, 29]",Ⱟ
"[-12, 4, 12, 24]",ⰰ
"[-5, 2, 7, 17, 19, 29]",ⰱ
"[-12, 0, 4, 7, 12, 19, 24]",ⰲ
"[5, 14, 22, 29]",ⰳ
"[5, 12, 22, 28]",ⰴ
"[-2, 10, 14, 21]",ⰵ
"[4, 14, 19, 22]",ⰶ
"[7, 10, 17, 26]",ⰷ
"[5, 14, 22, 31]",ⰸ
"[5, 16, 22, 28]",ⰹ
"[5, 11, 20, 26]",ⰺ
"[3, 9, 19, 24]",ⰻ
"[0, 7, 12, 15, 19, 24, 27]",ⰼ
"[0, 7, 12, 17, 19, 24, 29]",ⰽ
"[0, 3, 12, 19, 24, 31]",ⰾ
"[-2, 2, 10, 14, 19, 22, 26, 31]",ⰿ
"[-2, 2, 10, 14, 19, 22, 26]",ⱀ
"[-4, 5, 8, 12, 17, 24, 29]",ⱁ
"[-4, 5, 8, 12, 15, 17, 24, 27]",ⱂ
"[0, 7, 12, 17, 24]",ⱃ
"[0, 7, 12, 17, 19]",ⱄ
"[0, 3, 12, 19, 24]",ⱅ
"[0, 3, 12, 19, 31]",ⱆ
"[-2, 2, 10, 14, 19]",ⱇ
"[-2, 2, 10, 14, 19, 31]",ⱈ
"[-2, 2, 10, 14, 19, 26]",ⱉ
"[-2, 2, 10, 14, 19, 22]",ⱊ
"[-4, 5, 8, 12, 17]",ⱋ
"[-4, 5, 8, 12, 17, 29]",ⱌ
"[-4, 5, 8, 12, 15, 24]",ⱍ
"[-4, 5, 8, 12, 15, 17]",ⱎ
"[-4, 5, 8, 12, 17, 24]",ⱏ
"[-5, 7, 11, 14, 24]",ⱐ
"[0, 7, 12, 15, 27]",ⱑ
"[0, 7, 12, 15, 26]",ⱒ
"[0, 3, 12, 19, 27]",ⱓ
"[-2, 2, 10, 14, 19, 24]",ⱔ
"[-4, 5, 8, 12, 15, 26]",ⱕ
"[-4, 5, 8, 12, 15, 27]",ⱖ
"[-5, 7, 11, 14, 21]",ⱗ
"[0, 3, 12, 15, 19]",ⱘ
"[17, 20, 23, 26]",ⱙ
"[17, 20, 24]",ⱚ
"[17, 20, 26]",ⱛ
"[7, 19, 23, 26, 41]",ⱜ
"[2, 5, 14, 19, 29, 35]",ⱝ
"[-5, 7, 23, 26, 38]",ⱞ
"[-5, 2, 26, 38]",ⱟ
"[2, 14, 23, 26, 38]",Ⱡ
"[0, 5, 17, 24, 29, 33]",ⱡ
"[-3, 9, 16, 23, 24, 26]",Ɫ
"[7, 9, 16, 19, 23, 26]",Ᵽ
"[0, 2, 12, 19, 28, 36]",Ɽ
"[0, 4, 16, 19, 24, 28]",ⱥ
"[4, 14, 17]",ⱦ
"[2, 14, 17, 19, 23, 24]",Ⱨ
"[-5, 12, 19, 24, 28]",ⱨ
"[2, 14, 21, 23, 26, 36]",Ⱪ
"[-3, 7, 14, 24]",ⱪ
"[0, 5, 7]",Ⱬ
"[-3, 2, 6, 11]",ⱬ
"[-9, 3, 15, 21, 24]",Ɑ
"[-10, 2, 17, 23, 26]",Ɱ
"[-6, 6, 21, 24, 27]",Ɐ
"[-9, -7, 3, 5, 15, 19, 24]",Ɒ
"[-10, 2, 17, 21, 23, 26]",ⱱ
"[-4, 8, 14, 22, 29]",Ⱳ
"[-2, 10, 15, 22, 27]",ⱳ
"[0, 12, 15, 21, 29]",ⱴ
"[-4, 8, 17, 22, 26]",Ⱶ
"[-10, 2, 20, 22, 29]",ⱶ
"[-9, 3, 19, 22, 31]",ⱷ
"[-7, 5, 19, 24, 27]",ⱸ
"[-9, 3, 15, 19, 21, 24]",ⱹ
"[0, 14, 19, 28]",ⱺ
"[14, 17, 19, 28]",ⱻ
"[0, 7, 10, 12]",ⱼ
"[-7, 0, 7, 10, 12]",ⱽ
"[7, 10, 12]",Ȿ
"[-12, 0, 10, 19]",Ɀ
"[-3, 5, 16, 19]",Ⲁ
"[2, 14, 23, 26, 35]",ⲁ
"[0, 12, 24, 29, 31, 33, 35]",Ⲃ
"[2, 14, 21, 23, 30, 35, 36]",ⲃ
"[-5, 7, 19, 28, 29, 36, 38]",Ⲅ
"[9, 21, 24, 26, 28, 30]",ⲅ
"[2, 14, 21, 23, 26, 30, 31]",Ⲇ
"[2, 14, 23, 24, 26, 33, 35]",ⲇ
"[2, 7, 11, 16]",Ⲉ
"[-5, 5, 13]",ⲉ
"[4, 7, 18]",Ⲋ
"[-5, 7, 11, 13]",ⲋ
"[0, 12, 29]",Ⲍ
"[-7, 5, 14, 29]",ⲍ
"[-10, 2, 14, 24, 33]",Ⲏ
"[-3, 9, 14, 24, 31]",ⲏ
"[5, 16]",Ⲑ
"[7, 12, 19, 23, 24, 29, 38]",ⲑ
"[0, 7, 12, 19, 23, 24, 28, 36]",Ⲓ
"[2, 5, 9, 21]",ⲓ
"[-3, 9, 11, 16]",Ⲕ
"[9, 11]",ⲕ
"[-3, 13, 16]",Ⲗ
"[-3, -1, 7, 14]",ⲗ
"[-3, 2, 9, 14]",Ⲙ
"[-1, 0, 9, 16]",ⲙ
"[-1, 4, 11, 16]",Ⲛ
"[2, 7, 12, 24]",ⲛ
"[2, 12, 24]",Ⲝ
"[4, 21]",ⲝ
"[-1, 0, 7, 16]",Ⲟ
"[0, 7, 19, 23, 29, 38]",ⲟ
"[7, 16, 19, 23, 24, 26]",Ⲡ
"[0, 7, 12, 19, 23, 24, 29, 38]",ⲡ
"[4, 7, 16, 19, 23, 24, 26]",Ⲣ
"[-8, 2, 4, 16, 17, 21, 26]",ⲣ
"[-2, 10, 19, 22, 27]",Ⲥ
"[-5, 7, 15, 22, 26]",ⲥ
"[0, 12, 16, 20, 24]",Ⲧ
"[-1, 11, 14, 19, 28, 29]",ⲧ
"[-3, 18, 26]",Ⲩ
"[0, 20, 24]",ⲩ
"[-8, 20, 23]",Ⲫ
"[-3, 0, 9, 14, 18, 19, 26, 28]",ⲫ
"[0, 5, 12, 21, 24]",Ⲭ
"[-7, 2, 17, 21, 26]",ⲭ
"[-10, -5, 7, 16, 19, 24]",Ⲯ
"[9, 12, 14, 18, 19, 26, 28]",ⲯ
"[-5, -3, 19, 23]",Ⲱ
"[-5, 7, 14, 18, 21]",ⲱ
"[-10, 21, 26]",Ⲳ
"[9, 21, 24, 30, 35]",ⲳ
"[4, 16, 24, 36, 40]",Ⲵ
"[0, 4, 5]",ⲵ
"[5, 7, 9]",Ⲷ
"[4, 5, 7]",ⲷ
"[-1, 4, 7]",Ⲹ
"[-10, -7, 0, 9, 12]",ⲹ
"[-10, 9, 14]",Ⲻ
"[-5, 9, 14]",ⲻ
"[0, 2, 4, 7, 12]",Ⲽ
"[-1, 5, 14]",ⲽ
"[-7, 0, 5, 8, 9, 12]",Ⲿ
"[-5, 12, 14]",ⲿ
"[-5, 2, 4, 7]",Ⳁ
"[0, 11]",ⳁ
"[-1, 4, 8, 14, 16]",Ⳃ
"[-1, 4]",ⳃ
"[4, 8, 9, 12, 14]",Ⳅ
"[-3, 4, 5, 9, 14]",ⳅ
"[8, 11]",Ⳇ
"[-5, 2, 6, 7, 11]",ⳇ
"[-5, 0, 2, 6, 9]",Ⳉ
"[-5, 2, 4, 7, 11]",ⳉ
"[-7, 0, 5, 8, 12]",Ⳋ
"[-5, 4, 7, 9, 12]",ⳋ
"[-1, 2, 7, 16, 17]",Ⳍ
"[7, 16, 17]",ⳍ
"[-3, 2, 6, 14, 16]",Ⳏ
"[-5, 4, 7, 12, 14]",ⳏ
"[-1, 0, 4, 8]",Ⳑ
"[-1, 4, 8]",ⳑ
"[-1, 2, 4, 7, 17]",Ⳓ
"[-1, 2, 7, 14, 16]",ⳓ
19/4,Ⳕ
"[3, 7, 12, 18]",ⳕ
"[-2, 5, 16, 26]",Ⳗ
"[0, 10, 14, 26]",ⳗ
"[0, 7, 14, 22]",Ⳙ
"[-3, 13, 16, 19]",ⳙ
"[-2, 14, 17]",Ⳛ
"[-2, 15, 22, 27, 31]",ⳛ
"[3, 15, 24, 31]",Ⳝ
"[12, 18, 24, 27]",ⳝ
"[7, 19, 26, 31, 34]",Ⳟ
"[7, 14, 19, 22, 24, 30, 31, 33]",ⳟ
"[12, 14, 19, 24, 27]",Ⳡ
"[-7, 0, 5, 20, 24, 29]",ⳡ
"[5, 20]",Ⳣ
"[-7, 7, 19, 24, 27, 29]",ⳣ
"[-2, 10, 22, 24, 27]",ⳤ
"[3, 15, 22, 24, 31]",⳥
"[2, 14, 15, 17]",⳦
"[12, 18, 23, 24, 27, 29]",⳧
"[3, 24, 31]",⳨
"[7, 12, 19, 27, 36]",⳩
"[0, 14, 19, 26, 34]",⳪
"[0, 27, 36]",Ⳬ
"[5, 20, 24, 27, 29]",ⳬ
"[0, 12, 15, 23, 24, 26]",Ⳮ
"[-7, 14, 19, 23]",ⳮ
"[-5, 7, 16, 17, 19, 23]",⳯
"[-5, 16, 21, 25]",⳰
"[-5, 7, 19, 23, 28, 29]",⳱
"[7, 19, 21, 26, 29, 35, 36]",Ⳳ
"[7, 19, 21, 29, 35, 36]",ⳳ
"[-10, 4, 12, 17]",⳴
"[-1, 8]",⳵
"[-4, -1, 4, 16]",⳶
"[-10, 0, 2, 9]",⳷
"[0, 2]",⳸
"[-5, 2, 7, 22]",⳹
"[-5, 4, 7, 22]",⳺
"[0, 4, 9, 17]",⳻
"[4, 16, 28, 35, 43]",⳼
"[7, 19, 28, 35, 40]",⳽
"[7, 28, 35, 40]",⳾
"[16, 28, 35, 43]",⳿
"[14, 26, 33, 38, 42]",ⴀ
"[14, 26, 33, 36, 42]",ⴁ
"[14, 36, 42]",ⴂ
"[7, 19, 35, 43]",ⴃ
"[14, 26, 29]",ⴄ
"[7, 19, 28, 35, 36]",ⴅ
"[7, 35, 36]",ⴆ
"[5, 17, 29, 33, 40]",ⴇ
"[7, 26, 35, 38]",ⴈ
"[4, 35, 43]",ⴉ
"[7, 35, 40]",ⴊ
"[9, 36, 40]",ⴋ
"[2, 14, 26, 41]",ⴌ
"[5, 28, 33]",ⴍ
"[2, 35, 41]",ⴎ
"[4, 16, 31, 40]",ⴏ
"[19, 31, 35]",ⴐ
"[16, 35, 43]",ⴑ
"[14, 33, 36, 42]",ⴒ
"[24, 28, 36, 40]",ⴓ
"[5, 35, 38]",ⴔ
"[3, 15, 18, 23, 33]",ⴕ
"[1, 13, 19, 21, 30]",ⴖ
"[1, 13, 19, 21, 28, 30]",ⴗ
"[0, 12, 14, 22, 33]",ⴘ
"[2, 21, 28]",ⴙ
"[5, 23, 28]",ⴚ
"[5, 17, 19, 23, 26, 28]",ⴛ
"[2, 14, 19, 23, 26, 28]",ⴜ
"[4, 16, 17, 19, 23, 24, 26, 31]",ⴝ
"[14, 19, 21, 28]",ⴞ
"[4, 5, 16, 19, 23, 24, 26, 31]",ⴟ
"[0, 12, 21, 27, 31]",ⴠ
"[-8, 4, 14, 23, 32]",ⴡ
"[-6, 6, 12, 21, 26]",ⴢ
"[-2, 10, 14, 19, 31]",ⴣ
"[-9, 3, 22, 27, 31]",ⴤ
"[-7, 5, 24, 27, 32]",ⴥ
"[-5, 7, 22, 27, 31]",⴦
"[3, 15, 19, 22, 27]",ⴧ
"[0, 12, 15, 24, 27]",⴨
"[-7, 5, 15, 21, 24]",⴩
"[-4, 8, 27, 29]",⴪
"[-7, 5, 27, 32]",⴫
"[-9, 3, 19, 27]",⴬
"[7, 17, 22, 29]",ⴭ
"[-4, 17, 29]",⴮
"[-4, 8, 17, 29]",⴯
"[0, 12, 17, 20, 24]",ⴰ
"[2, 4, 16, 25, 29, 31, 40, 41]",ⴱ
"[12, 14, 24, 26, 28, 31, 33, 35, 36]",ⴲ
"[4, 5, 17, 26, 31, 33, 38, 40]",ⴳ
"[2, 14, 24, 26, 33, 41]",ⴴ
"[-3, 9, 17, 23, 26]",ⴵ
"[-5, 5, 7, 14, 19, 24]",ⴶ
"[-8, 16, 19, 24]",ⴷ
"[9, 21, 24, 26, 35]",ⴸ
"[9, 21, 26, 35]",ⴹ
"[7, 8, 19, 20, 24, 30, 31, 38, 40]",ⴺ
"[7, 19, 23, 28, 29, 37, 38]",ⴻ
"[7, 19, 23, 28, 37]",ⴼ
"[8, 9, 20, 21, 24, 28, 30, 36, 38]",ⴽ
"[7, 12, 19, 23, 24, 31, 33, 40, 41]",ⴾ
"[7, 19, 23, 28, 31, 37, 38]",ⴿ
"[7, 19, 23, 29, 33, 38, 41]",ⵀ
"[9, 21, 24, 26, 28, 35, 36]",ⵁ
"[-3, 0, 14]",ⵂ
"[0, 7, 11]",ⵃ
"[5, 7, 12, 19]",ⵄ
"[2, 12, 14, 19, 23, 24, 26, 28]",ⵅ
"[-10, 2, 19, 23, 26]",ⵆ
"[-7, 23, 33]",ⵇ
"[12, 16, 17, 23, 24, 26]",ⵈ
"[9, 12, 17, 19, 24, 29]",ⵉ
"[-7, 5, 14, 23, 24, 28, 33]",ⵊ
"[-10, 2, 14, 24]",ⵋ
"[-10, -5, 2, 7, 11, 12, 19, 26]",ⵌ
"[9, 16, 25, 33]",ⵍ
"[-3, 1, 21, 28]",ⵎ
"[13, 19, 21, 29]",ⵏ
"[-1, 11, 14, 31]",ⵐ
"[0, 9, 21, 24, 28]",ⵑ
"[-3, 0, 12, 16, 21, 28]",ⵒ
"[11, 19, 23, 28]",ⵓ
"[-1, 4, 16, 19, 21, 27, 28]",ⵔ
"[-7, 19]",ⵕ
"[4, 5, 11, 12, 19, 31]",ⵖ
"[-8, -7, 5, 12, 21, 31]",ⵗ
"[-5, 7, 24, 29]",ⵘ
"[7, 14, 17, 19, 21, 23]",ⵙ
"[-12, -5, 0, 12, 16, 19, 24]",ⵚ
"[-10, 18, 23]",ⵛ
"[1, 21, 28]",ⵜ
"[4, 16, 24, 35]",ⵝ
"[0, 31, 43]",ⵞ
"[5, 9, 19, 28]",ⵟ
"[6, 18, 21, 24, 36]",ⵠ
"[0, 12, 14, 23, 33]",ⵡ
"[-3, 9, 12, 18, 21]",ⵢ
"[-8, 4, 19, 24, 29, 31]",ⵣ
"[0, 12, 16, 17, 21, 23, 24, 26]",ⵤ
"[-10, 17]",ⵥ
"[0, 11, 16, 24]",ⵦ
"[2, 16, 18, 21]",ⵧ
"[5, 16, 17, 21]",⵨
"[5, 12, 17, 26]",⵩
"[5, 14, 16, 21]",⵪
"[7, 19, 21, 26]",⵫
"[-12, -5, 2, 5]",⵬
"[-19, -3, 2, 5]",⵭
"[-12, 0, 7, 11]",⵮
"[-12, -5, 7, 11]",ⵯ
"[-1, 9, 14, 21]",⵰
"[-3, 0, 12, 21]",⵱
"[2, 19, 27, 36]",⵲
"[5, 26, 34]",⵳
"[26, 34]",⵴
"[3, 24, 27]",⵵
"[27, 34]",⵶
"[0, 19, 27, 36]",⵷
"[15, 22]",⵸
"[12, 19, 27, 36]",⵹
"[14, 19, 27, 36]",⵺
"[5, 17, 24, 27]",⵻
"[2, 14, 17, 29, 34]",⵼
"[2, 14, 19, 29, 34]",⵽
"[-3, 9, 24, 26]",⵾
"[-5, 7, 14, 22, 34]",⵿
"[-3, 9, 19, 21, 28, 36]",ⶀ
"[-7, 5, 17, 21, 28, 29]",ⶁ
"[6, 15]",ⶂ
"[-5, 7, 22, 25, 29]",ⶃ
"[-5, 7, 22, 25, 28]",ⶄ
"[-7, 5, 17, 19, 26]",ⶅ
"[5, 17, 19, 23, 26, 33]",ⶆ
"[16, 19, 24, 33]",ⶇ
"[-5, 4, 14, 19, 23]",ⶈ
"[-4, 7, 8, 14, 23]",ⶉ
"[-4, 8, 14, 23, 29]",ⶊ
"[9, 12, 29]",ⶋ
"[-10, 24, 28]",ⶌ
"[2, 18, 19, 24, 26]",ⶍ
"[-10, 14, 19, 21]",ⶎ
"[4, 11, 18, 28]",ⶏ
"[-8, 4, 11, 18, 28]",ⶐ
"[7, 19, 21, 25, 29]",ⶑ
"[2, 14, 16, 24, 35]",ⶒ
"[-8, 20, 26]",ⶓ
"[7, 9, 21, 22, 24, 25, 28]",ⶔ
"[-5, 7, 19, 21, 25, 29]",ⶕ
"[5, 17, 21, 25, 26, 28, 33]",ⶖ
"[23, 24, 33]",⶗
"[2, 4, 14, 21, 24]",⶘
"[2, 14, 24, 30, 36]",⶙
"[2, 14, 24, 35]",⶚
"[14, 16]",⶛
"[-2, 10, 16]",⶜
"[-5, 25, 29]",⶝
"[2, 14, 16]",⶞
"[-8, 5, 21, 24, 28, 31]",⶟
"[-7, -5, 24, 28]",ⶠ
"[-3, 7, 22]",ⶡ
"[-5, 7, 22, 25, 28, 29]",ⶢ
"[-7, -5]",ⶣ
"[5, 17, 19, 21, 23, 26]",ⶤ
"[5, 23, 33]",ⶥ
"[-7, 23, 26]",ⶦ
"[5, 16, 19, 24, 33]",⶧
"[-5, -4, 8, 14, 23, 29]",ⶨ
"[-3, 9, 12, 23, 24, 29]",ⶩ
"[-3, 2, 19, 24, 28]",ⶪ
"[14, 19, 21, 24, 26]",ⶫ
"[-3, 4, 16, 23, 26]",ⶬ
"[-7, 5, 12, 23]",ⶭ
"[-5, 5, 11, 23]",ⶮ
"[0, 2, 16, 19]",⶯
"[15, 18, 24, 33]",ⶰ
"[4, 15, 16, 18, 19, 24, 31, 33]",ⶱ
"[-8, -3, 4, 19, 21, 23, 24, 28]",ⶲ
"[-5, -3, 7, 9, 16, 19, 21, 24, 28]",ⶳ
"[-8, -3, 4, 9, 16, 19, 23, 28]",ⶴ
"[3, 4, 16, 19, 24, 31]",ⶵ
"[3, 15, 18]",ⶶ
"[-8, -3, 4, 9, 16, 19, 21, 23, 24, 28]",⶷
"[7, 19, 26, 38, 41]",ⶸ
"[9, 21, 24, 38, 41]",ⶹ
"[7, 19, 29, 38, 41]",ⶺ
"[7, 12, 19, 24, 28, 29, 38, 40, 41, 43]",ⶻ
"[14, 26, 28, 38, 43]",ⶼ
"[14, 16, 26, 28, 31, 36, 38, 40]",ⶽ
"[16, 36, 43]",ⶾ
"[11, 23, 31, 43]",⶿
"[14, 26, 31, 35, 43]",ⷀ
"[17, 29, 31, 38, 43]",ⷁ
"[14, 16, 26, 28, 31, 35, 36, 41, 43]",ⷂ
"[5, 17, 24, 29, 33, 38, 41]",ⷃ
"[4, 16, 19, 24, 26, 31]",ⷄ
"[-3, 9, 16, 24, 26]",ⷅ
"[-12, -5, 0, 4, 7, 12, 16]",ⷆ
"[0, 12, 24, 31, 33, 40, 41]",⷇
"[0, 33, 41]",ⷈ
"[12, 24, 29, 31, 38, 40]",ⷉ
"[16, 24, 31, 34, 40, 43]",ⷊ
"[7, 19, 23, 24, 29, 31, 38, 40]",ⷋ
"[0, 12, 24, 30, 39]",ⷌ
"[0, 12, 22, 31, 40]",ⷍ
"[0, 12, 17, 24, 28, 31, 33]",ⷎ
"[0, 3, 5, 15]",⷏
"[0, 5, 10, 16]",ⷐ
"[-7, 2, 7, 9]",ⷑ
"[-7, 2, 7, 10]",ⷒ
"[1, 13]",ⷓ
"[-2, 0, 5, 10]",ⷔ
"[-8, 4, 10, 19]",ⷕ
"[-10, 7, 11, 14]",ⷖ
"[-7, 5, 11, 21, 26]",⷗
"[-10, 2, 14, 29]",ⷘ
"[-8, 4, 12, 23, 24, 28]",ⷙ
"[-8, 4, 12, 24, 28]",ⷚ
"[-7, 5, 12, 24, 28]",ⷛ
"[-7, -5, 5, 7, 12, 24, 26]",ⷜ
"[-5, 7, 12, 24, 26]",ⷝ
"[-1, 0, 11, 12, 14, 16, 19, 21]",ⷞ
"[-10, 2, 14, 21, 23, 29]",⷟
"[-8, -7, 4, 5, 12, 24, 28]",ⷠ
"[-5, 7, 12, 14, 24, 26]",ⷡ
"[-7, 8, 14, 24]",ⷢ
"[-7, 8, 14, 22]",ⷣ
"[0, 7, 15, 17]",ⷤ
"[-4, 12, 15, 19]",ⷥ
"[4, 16, 31, 38]",ⷦ
"[5, 17, 21, 26, 35]",ⷧ
"[2, 14, 17, 29, 38]",ⷨ
"[4, 16, 19, 29, 38]",ⷩ
"[5, 17, 21, 28, 36]",ⷪ
"[17, 21, 28, 36]",ⷫ
"[12, 23, 24, 28, 36]",ⷬ
"[4, 29, 38]",ⷭ
"[16, 19, 28, 36]",ⷮ
"[5, 28, 36]",ⷯ
"[4, 20, 26]",ⷰ
"[-3, 24, 33]",ⷱ
"[4, 26, 32]",ⷲ
"[16, 20, 26]",ⷳ
"[-3, 9, 24, 28, 30]",ⷴ
"[-8, 4, 19, 22, 31]",ⷵ
"[-7, 5, 19, 21, 24]",ⷶ
"[-4, 8, 12, 15, 24]",ⷷ
"[-12, 22, 24]",ⷸ
"[-2, 26, 33]",ⷹ
"[-5, 24, 33]",ⷺ
"[-1, 11, 23, 31, 38]",ⷻ
"[5, 17, 24, 31, 43]",ⷼ
"[-3, 9, 12, 18, 23]",ⷽ
"[2, 11, 18, 26]",ⷾ
"[-3, 0, 5, 11]",ⷿ
"[-10, -3, 5, 17]",⸀
"[0, 5, 11, 12]",⸁
"[-3, 1, 7, 16]",⸂
"[-12, -3, 7, 12]",⸃
"[-12, -3, 5, 12]",⸄
"[-5, 0, 5, 12]",⸅
"[-7, 0, 7, 12]",⸆
"[-10, -1, 5, 7]",⸇
"[-1, 2, 8, 14]",⸈
"[-5, -1, 11, 14]",⸉
"[-5, -1, 9, 14]",⸊
"[-7, -1, 7, 16]",⸋
"[-7, -3, 7, 17]",⸌
"[-8, -5, 7, 19]",⸍
"[9, 21, 26, 28, 36]",⸎
"[9, 21, 26, 28, 30, 36]",⸏
"[4, 7, 16, 19, 31, 36]",⸐
"[5, 16, 17, 24, 29, 33]",⸑
"[0, 12, 29, 31, 36]",⸒
"[0, 7, 12, 31, 35]",⸓
"[19, 21, 24, 26, 28, 36]",⸔
"[9, 21, 33, 36]",⸕
"[9, 11, 23, 26, 28]",⸖
"[12, 31, 38, 40]",⸗
"[11, 23, 24, 26, 29, 41]",⸘
"[9, 19, 21, 24, 31, 40]",⸙
"[5, 7, 17, 21, 31, 38]",⸚
"[5, 17, 21, 31, 38]",⸛
"[5, 17, 31, 38]",⸜
"[0, 12, 28, 31, 35, 36]",⸝
"[5, 17, 21, 23, 31, 38]",⸞
"[4, 17, 29, 33]",⸟
"[4, 5, 16, 24, 31]",⸠
"[0, 12, 31, 36]",⸡
"[7, 19, 26, 28, 31, 35]",⸢
"[12, 23, 24, 26, 31, 40]",⸣
"[9, 21, 23, 26, 29, 41]",⸤
"[7, 21, 24, 31, 38]",⸥
"[4, 5, 16, 17, 23, 24, 36]",⸦
"[12, 19, 26, 28, 31, 36]",⸧
"[5, 16, 17, 24, 31]",⸨
"[2, 4, 29, 33]",⸩
"[14, 29, 31, 36]",⸪
"[7, 9, 21, 24, 31, 35]",⸫
"[23, 26, 31, 33, 36, 38]",⸬
"[11, 31, 40]",⸭
"[5, 7, 17, 21, 24, 31, 38]",⸮
"[5, 19, 28, 31, 36]",ⸯ
"[-2, 10, 19, 27, 34]",⸰
"[-2, 10, 19, 22, 34]",⸱
"[-2, 10, 19, 24, 32]",⸲
"[-2, 10, 17, 26, 32]",⸳
"[-2, 10, 15, 26, 31]",⸴
"[-5, 7, 17, 22, 34]",⸵
"[0, 12, 20, 27]",⸶
"[2, 14, 20, 24, 29]",⸷
"[-7, 5, 20, 26, 29]",⸸
"[2, 6, 12, 19]",⸹
"[7, 12, 19, 29]",⸺
"[-6, 9, 14, 26]",⸻
"[8, 11, 14, 16]",⸼
"[2, 14, 19, 31, 36]",⸽
"[0, 12, 28, 33, 38]",⸾
"[7, 19, 29, 33, 38]",⸿
"[8, 20, 26, 29, 36]",⹀
"[8, 20, 26]",⹁
"[0, 12, 16, 19, 23]",⹂
"[-8, 4, 11, 20, 29]",⹃
"[-4, 8, 11, 16, 26]",⹄
"[-3, 9, 12, 16, 23]",⹅
"[7, 14, 19, 23, 29]",⹆
"[-12, 0, 12, 16, 19, 24, 26]",⹇
"[-5, 0, 19]",⹈
"[-3, 9, 21, 25, 28, 33]",⹉
"[25, 31]",⹊
"[11, 14, 19, 21, 26, 29]",⹋
"[-3, 9, 26, 29]",⹌
"[-12, -7, 0, 19, 24]",⹍
"[-10, 5, 11, 19]",⹎
"[1, 13, 19, 22, 28, 31]",⹏
"[2, 14, 21, 26, 29, 31]",⹐
"[14, 26, 29, 31, 36]",⹑
"[17, 19, 21, 23, 26]",⹒
"[-4, 14, 23]",⹓
"[-3, 8, 9, 12, 23, 24, 29]",⹔
"[11, 12, 16, 17, 19]",⹕
"[-8, 0, 4, 11, 18, 28]",⹖
"[-8, 9, 16, 20, 23, 26]",⹗
"[-2, 19, 24]",⹘
"[7, 22, 25, 28]",⹙
"[25, 28]",⹚
"[7, 17, 19, 21, 26, 33]",⹛
"[2, 14, 21, 24, 30, 31]",⹜
"[14, 16, 24, 35, 36]",⹝
"[2, 18, 24, 33]",⹞
"[-8, -7, 4, 5, 19, 21, 24, 28, 31]",⹟
"[-10, 2, 21, 23, 29]",⹠
"[-8, 4, 19, 23, 24, 28]",⹡
